index, frame, sample, time, raw[0], cal[0]
191,39,3,0.23993,1926,-2.01945
192,39,4,0.241179,1926,-2.01945
193,39,5,0.242429,1926,-2.01945
194,40,0,0.243678,1925,-2.03453
195,40,1,0.244928,1926,-2.01945
196,40,2,0.246178,1926,-2.01945
197,40,3,0.247427,1926,-2.01945
198,40,4,0.248677,1926,-2.01945
199,40,5,0.249927,1926,-2.01945
200,40,6,0.251176,1926,-2.01945
201,40,7,0.252426,1926,-2.01945
202,41,0,0.253676,1925,-2.03453
203,41,1,0.254925,1926,-2.01945
204,41,2,0.256175,1926,-2.01945
205,41,3,0.257424,1926,-2.01945
206,41,4,0.258674,1926,-2.01945
207,41,5,0.259924,1926,-2.01945
208,41,6,0.261173,1925,-2.03453
209,41,7,0.262423,1926,-2.01945
210,41,8,0.263673,1926,-2.01945
211,41,9,0.264922,1926,-2.01945
212,42,0,0.266172,1926,-2.01945
213,42,1,0.267422,1926,-2.01945
214,42,2,0.268671,1926,-2.01945
215,42,3,0.269921,1926,-2.01945
216,42,4,0.27117,1926,-2.01945
217,42,5,0.27242,1926,-2.01945
218,43,0,0.27367,1926,-2.01945
219,43,1,0.274919,1927,-2.00437
220,43,2,0.276169,1926,-2.01945
221,43,3,0.277419,1926,-2.01945
222,43,4,0.278668,1926,-2.01945
223,43,5,0.279918,1926,-2.01945
224,43,6,0.281167,1926,-2.01945
225,43,7,0.282417,1926,-2.01945
226,44,0,0.283667,1926,-2.01945
227,44,1,0.284916,1927,-2.00437
228,44,2,0.286166,1926,-2.01945
229,44,3,0.287416,1927,-2.00437
230,44,4,0.288665,1926,-2.01945
231,44,5,0.289915,1926,-2.01945
232,44,6,0.291165,1926,-2.01945
233,44,7,0.292414,1926,-2.01945
234,44,8,0.293664,1926,-2.01945
235,44,9,0.294913,1926,-2.01945
236,45,0,0.296163,1925,-2.03453
237,45,1,0.297413,1926,-2.01945
238,45,2,0.298662,1926,-2.01945
239,45,3,0.299912,1926,-2.01945
240,45,4,0.301162,1926,-2.01945
241,45,5,0.302411,1926,-2.01945
242,46,0,0.303661,1926,-2.01945
243,46,1,0.30491,1926,-2.01945
244,46,2,0.30616,1926,-2.01945
245,46,3,0.30741,1926,-2.01945
246,46,4,0.308659,1925,-2.03453
247,46,5,0.309909,1926,-2.01945
248,46,6,0.311159,1926,-2.01945
249,46,7,0.312408,1926,-2.01945
250,47,0,0.313658,1926,-2.01945
251,47,1,0.314908,1925,-2.03453
252,47,2,0.316157,1926,-2.01945
253,47,3,0.317407,1926,-2.01945
254,47,4,0.318656,1926,-2.01945
255,47,5,0.319906,1926,-2.01945
256,47,6,0.321156,1926,-2.01945
257,47,7,0.322405,1926,-2.01945
258,47,8,0.323655,1925,-2.03453
259,47,9,0.324905,1926,-2.01945
260,48,0,0.326154,1926,-2.01945
261,48,1,0.327404,1927,-2.00437
262,48,2,0.328654,1926,-2.01945
263,48,3,0.329903,1926,-2.01945
264,48,4,0.331153,1926,-2.01945
265,48,5,0.332402,1926,-2.01945
266,49,0,0.333652,1926,-2.01945
267,49,1,0.334902,1927,-2.00437
268,49,2,0.336151,1926,-2.01945
269,49,3,0.337401,1926,-2.01945
270,49,4,0.338651,1926,-2.01945
271,49,5,0.3399,1926,-2.01945
272,49,6,0.34115,1925,-2.03453
273,49,7,0.342399,1927,-2.00437
274,50,0,0.343649,1926,-2.01945
275,50,1,0.344899,1926,-2.01945
276,50,2,0.346148,1925,-2.03453
277,50,3,0.347398,1926,-2.01945
278,50,4,0.348648,1926,-2.01945
279,50,5,0.349897,1926,-2.01945
280,50,6,0.351147,1925,-2.03453
281,50,7,0.352397,1926,-2.01945
282,50,8,0.353646,1926,-2.01945
283,50,9,0.354896,1926,-2.01945
284,51,0,0.356145,1926,-2.01945
285,51,1,0.357395,1926,-2.01945
286,51,2,0.358645,1926,-2.01945
287,51,3,0.359894,1926,-2.01945
288,51,4,0.361144,1926,-2.01945
289,51,5,0.362394,1926,-2.01945
290,52,0,0.363643,1926,-2.01945
291,52,1,0.364893,1926,-2.01945
292,52,2,0.366143,1926,-2.01945
293,52,3,0.367392,1926,-2.01945
294,52,4,0.368642,1926,-2.01945
295,52,5,0.369891,1926,-2.01945
296,52,6,0.371141,1925,-2.03453
297,52,7,0.372391,1926,-2.01945
298,53,0,0.37364,1926,-2.01945
299,53,1,0.37489,1926,-2.01945
300,53,2,0.37614,1926,-2.01945
301,53,3,0.377389,1926,-2.01945
302,53,4,0.378639,1925,-2.03453
303,53,5,0.379888,1926,-2.01945
304,53,6,0.381138,1926,-2.01945
305,53,7,0.382388,1926,-2.01945
306,54,0,0.383637,1926,-2.01945
307,54,1,0.384887,1926,-2.01945
308,54,2,0.386137,1926,-2.01945
309,54,3,0.387386,1926,-2.01945
310,54,4,0.388636,1926,-2.01945
311,54,5,0.389886,1926,-2.01945
312,54,6,0.391135,1926,-2.01945
313,54,7,0.392385,1926,-2.01945
314,55,0,0.393634,1925,-2.03453
315,55,1,0.394884,1926,-2.01945
316,55,2,0.396134,1926,-2.01945
317,55,3,0.397383,1926,-2.01945
318,55,4,0.398633,1926,-2.01945
319,55,5,0.399883,1926,-2.01945
320,55,6,0.401132,1925,-2.03453
321,55,7,0.402382,1926,-2.01945
322,56,0,0.403632,1925,-2.03453
323,56,1,0.404881,1926,-2.01945
324,56,2,0.406131,1926,-2.01945
325,56,3,0.40738,1926,-2.01945
326,56,4,0.40863,1925,-2.03453
327,56,5,0.40988,1926,-2.01945
328,56,6,0.411129,1926,-2.01945
329,56,7,0.412379,1926,-2.01945
330,57,0,0.413629,1926,-2.01945
331,57,1,0.414878,1926,-2.01945
332,57,2,0.416128,1926,-2.01945
333,57,3,0.417377,1926,-2.01945
334,57,4,0.418627,1926,-2.01945
335,57,5,0.419877,1926,-2.01945
336,57,6,0.421126,1926,-2.01945
337,57,7,0.422376,1927,-2.00437
338,58,0,0.423626,1926,-2.01945
339,58,1,0.424875,1926,-2.01945
340,58,2,0.426125,1926,-2.01945
341,58,3,0.427375,1926,-2.01945
342,58,4,0.428624,1926,-2.01945
343,58,5,0.429874,1926,-2.01945
344,58,6,0.431123,1926,-2.01945
345,58,7,0.432373,1926,-2.01945
346,59,0,0.433623,1926,-2.01945
347,59,1,0.434872,1927,-2.00437
348,59,2,0.436122,1926,-2.01945
349,59,3,0.437372,1926,-2.01945
350,59,4,0.438621,1926,-2.01945
351,59,5,0.439871,1927,-2.00437
352,59,6,0.441121,1925,-2.03453
353,59,7,0.44237,1926,-2.01945
354,60,0,0.44362,1926,-2.01945
355,60,1,0.444869,1926,-2.01945
356,60,2,0.446119,1926,-2.01945
357,60,3,0.447369,1926,-2.01945
358,60,4,0.448618,1926,-2.01945
359,60,5,0.449868,1926,-2.01945
360,60,6,0.451118,1926,-2.01945
361,60,7,0.452367,1927,-2.00437
362,61,0,0.453617,1926,-2.01945
363,61,1,0.454866,1926,-2.01945
364,61,2,0.456116,1926,-2.01945
365,61,3,0.457366,1926,-2.01945
366,61,4,0.458615,1925,-2.03453
367,61,5,0.459865,1926,-2.01945
368,61,6,0.461115,1926,-2.01945
369,61,7,0.462364,1926,-2.01945
370,62,0,0.463614,1926,-2.01945
371,62,1,0.464864,1927,-2.00437
372,62,2,0.466113,1926,-2.01945
373,62,3,0.467363,1926,-2.01945
374,62,4,0.468612,1926,-2.01945
375,62,5,0.469862,1927,-2.00437
376,62,6,0.471112,1926,-2.01945
377,62,7,0.472361,1927,-2.00437
378,62,8,0.473611,1926,-2.01945
379,62,9,0.474861,1926,-2.01945
380,63,0,0.47611,1926,-2.01945
381,63,1,0.47736,1926,-2.01945
382,63,2,0.47861,1926,-2.01945
383,63,3,0.479859,1927,-2.00437
384,63,4,0.481109,1926,-2.01945
385,63,5,0.482358,1927,-2.00437
386,64,0,0.483608,1926,-2.01945
387,64,1,0.484858,1927,-2.00437
388,64,2,0.486107,1926,-2.01945
389,64,3,0.487357,1927,-2.00437
390,64,4,0.488607,1926,-2.01945
391,64,5,0.489856,1927,-2.00437
392,64,6,0.491106,1926,-2.01945
393,64,7,0.492355,1927,-2.00437
394,65,0,0.493605,1926,-2.01945
395,65,1,0.494855,1927,-2.00437
396,65,2,0.496104,1926,-2.01945
397,65,3,0.497354,1926,-2.01945
398,65,4,0.498604,1926,-2.01945
399,65,5,0.499853,1927,-2.00437
400,65,6,0.501103,1926,-2.01945
401,65,7,0.502353,1926,-2.01945
402,65,8,0.503602,1926,-2.01945
403,65,9,0.504852,1927,-2.00437
404,66,0,0.506101,1927,-2.00437
405,66,1,0.507351,1926,-2.01945
406,66,2,0.508601,1926,-2.01945
407,66,3,0.50985,1926,-2.01945
408,66,4,0.5111,1926,-2.01945
409,66,5,0.51235,1927,-2.00437
410,66,6,0.513599,1926,-2.01945
411,66,7,0.514849,1926,-2.01945
412,67,0,0.516099,1926,-2.01945
413,67,1,0.517348,1927,-2.00437
414,67,2,0.518598,1926,-2.01945
415,67,3,0.519847,1926,-2.01945
416,67,4,0.521097,1926,-2.01945
417,67,5,0.522347,1926,-2.01945
