index, frame, sample, time, raw[0], cal[0]
284,45,4,0.35625,2067,0.106604
285,45,5,0.3575,2068,0.121683
286,45,6,0.35875,2067,0.106604
287,45,7,0.36,2068,0.121683
288,46,0,0.36125,2068,0.121683
289,46,1,0.3625,2068,0.121683
290,46,2,0.36375,2067,0.106604
291,46,3,0.365,2068,0.121683
292,46,4,0.36625,2068,0.121683
293,46,5,0.3675,2068,0.121683
294,46,6,0.36875,2067,0.106604
295,46,7,0.37,2068,0.121683
296,47,0,0.37125,2068,0.121683
297,47,1,0.3725,2068,0.121683
298,47,2,0.37375,2068,0.121683
299,47,3,0.375,2067,0.106604
300,47,4,0.37625,2067,0.106604
301,47,5,0.3775,2068,0.121683
302,47,6,0.37875,2067,0.106604
303,47,7,0.38,2067,0.106604
304,48,0,0.38125,2068,0.121683
305,48,1,0.3825,2068,0.121683
306,48,2,0.38375,2068,0.121683
307,48,3,0.385,2068,0.121683
308,48,4,0.38625,2068,0.121683
309,48,5,0.3875,2068,0.121683
310,48,6,0.38875,2068,0.121683
311,48,7,0.39,2067,0.106604
312,49,0,0.39125,2067,0.106604
313,49,1,0.3925,2067,0.106604
314,49,2,0.39375,2066,0.0915259
315,49,3,0.395,2067,0.106604
316,49,4,0.39625,2067,0.106604
317,49,5,0.3975,2067,0.106604
318,49,6,0.39875,2067,0.106604
319,49,7,0.4,2067,0.106604
320,50,0,0.40125,2067,0.106604
321,50,1,0.4025,2068,0.121683
322,50,2,0.40375,2067,0.106604
323,50,3,0.405,2067,0.106604
324,50,4,0.40625,2067,0.106604
325,50,5,0.4075,2067,0.106604
326,50,6,0.40875,2067,0.106604
327,50,7,0.41,2067,0.106604
328,51,0,0.41125,2067,0.106604
329,51,1,0.4125,2067,0.106604
330,51,2,0.41375,2067,0.106604
331,51,3,0.415,2068,0.121683
332,51,4,0.41625,2067,0.106604
333,51,5,0.4175,2067,0.106604
334,51,6,0.41875,2067,0.106604
335,51,7,0.42,2067,0.106604
336,52,0,0.42125,2067,0.106604
337,52,1,0.4225,2068,0.121683
338,52,2,0.42375,2067,0.106604
339,52,3,0.425,2068,0.121683
340,52,4,0.42625,2067,0.106604
341,52,5,0.4275,2068,0.121683
342,52,6,0.42875,2067,0.106604
343,52,7,0.43,2068,0.121683
344,53,0,0.43125,2067,0.106604
345,53,1,0.4325,2068,0.121683
346,53,2,0.43375,2067,0.106604
347,53,3,0.435,2068,0.121683
348,53,4,0.43625,2068,0.121683
349,53,5,0.4375,2068,0.121683
350,53,6,0.43875,2068,0.121683
351,53,7,0.44,2068,0.121683
352,54,0,0.44125,2068,0.121683
353,54,1,0.4425,2068,0.121683
354,54,2,0.44375,2067,0.106604
355,54,3,0.445,2068,0.121683
356,54,4,0.44625,2067,0.106604
357,54,5,0.4475,2068,0.121683
358,54,6,0.44875,2067,0.106604
359,54,7,0.45,2068,0.121683
360,55,0,0.45125,2067,0.106604
361,55,1,0.4525,2068,0.121683
362,55,2,0.45375,2067,0.106604
363,55,3,0.455,2067,0.106604
364,55,4,0.45625,2066,0.0915259
365,55,5,0.4575,2067,0.106604
366,55,6,0.45875,2067,0.106604
367,55,7,0.46,2068,0.121683
368,56,0,0.46125,2067,0.106604
369,56,1,0.4625,2068,0.121683
370,56,2,0.46375,2067,0.106604
371,56,3,0.465,2067,0.106604
372,56,4,0.46625,2067,0.106604
373,56,5,0.4675,2068,0.121683
374,56,6,0.46875,2067,0.106604
375,56,7,0.47,2068,0.121683
376,57,0,0.47125,2067,0.106604
377,57,1,0.4725,2068,0.121683
378,57,2,0.47375,2067,0.106604
379,57,3,0.475,2068,0.121683
380,57,4,0.47625,2067,0.106604
381,57,5,0.4775,2068,0.121683
382,57,6,0.47875,2067,0.106604
383,57,7,0.48,2068,0.121683
384,58,0,0.48125,2067,0.106604
385,58,1,0.4825,2067,0.106604
386,58,2,0.48375,2067,0.106604
387,58,3,0.485,2068,0.121683
388,58,4,0.48625,2067,0.106604
389,58,5,0.4875,2067,0.106604
390,58,6,0.48875,2067,0.106604
391,58,7,0.49,2067,0.106604
392,59,0,0.49125,2067,0.106604
393,59,1,0.4925,2067,0.106604
394,59,2,0.49375,2067,0.106604
395,59,3,0.495,2067,0.106604
396,59,4,0.49625,2067,0.106604
397,59,5,0.4975,2068,0.121683
398,59,6,0.49875,2068,0.121683
399,59,7,0.5,2067,0.106604
400,60,0,0.50125,2067,0.106604
401,60,1,0.5025,2067,0.106604
402,60,2,0.50375,2067,0.106604
403,60,3,0.505,2068,0.121683
404,60,4,0.50625,2067,0.106604
405,60,5,0.5075,2068,0.121683
406,60,6,0.50875,2067,0.106604
407,60,7,0.51,2067,0.106604
408,61,0,0.51125,2067,0.106604
409,61,1,0.5125,2068,0.121683
410,61,2,0.51375,2067,0.106604
411,61,3,0.515,2066,0.0915259
412,61,4,0.51625,2067,0.106604
413,61,5,0.5175,2067,0.106604
414,61,6,0.51875,2068,0.121683
415,61,7,0.52,2067,0.106604
416,62,0,0.52125,2066,0.0915259
417,62,1,0.5225,2067,0.106604
418,62,2,0.52375,2067,0.106604
419,62,3,0.525,2067,0.106604
420,62,4,0.52625,2067,0.106604
421,62,5,0.5275,2067,0.106604
422,62,6,0.52875,2067,0.106604
423,62,7,0.53,2068,0.121683
424,63,0,0.53125,2067,0.106604
425,63,1,0.5325,2067,0.106604
426,63,2,0.53375,2068,0.121683
427,63,3,0.535,2067,0.106604
428,63,4,0.53625,2067,0.106604
429,63,5,0.5375,2067,0.106604
430,63,6,0.53875,2067,0.106604
431,63,7,0.54,2068,0.121683
432,64,0,0.54125,2066,0.0915259
433,64,1,0.5425,2068,0.121683
434,64,2,0.54375,2067,0.106604
435,64,3,0.545,2067,0.106604
436,64,4,0.54625,2067,0.106604
437,64,5,0.5475,2067,0.106604
438,64,6,0.54875,2066,0.0915259
