index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
146,28,0,0.183679,-176,0.0275538,-8216,-9.80042,256,0.177933
147,28,1,0.184928,-184,0.0179532,-8184,-9.76171,200,0.111112
148,28,2,0.186178,-208,-0.0108487,-8200,-9.78107,240,0.158841
149,28,3,0.187427,-200,-0.00124807,-8200,-9.78107,248,0.168387
150,28,4,0.188677,-184,0.0179532,-8192,-9.77139,240,0.158841
151,28,5,0.189926,-192,0.00835254,-8192,-9.77139,248,0.168387
152,28,6,0.191176,-192,0.00835254,-8256,-9.84881,248,0.168387
153,28,7,0.192426,-208,-0.0108487,-8168,-9.74235,256,0.177933
154,28,8,0.193675,-208,-0.0108487,-8232,-9.81978,192,0.101567
155,28,9,0.194925,-208,-0.0108487,-8240,-9.82946,240,0.158841
156,29,0,0.196174,-184,0.0179532,-8240,-9.82946,256,0.177933
157,29,1,0.197424,-168,0.0371544,-8200,-9.78107,204,0.115885
158,29,2,0.198673,-184,0.0179532,-8208,-9.79074,232,0.149295
159,29,3,0.199923,-232,-0.0396505,-8216,-9.80042,264,0.187478
160,29,4,0.201172,-168,0.0371544,-8192,-9.77139,232,0.149295
161,29,5,0.202422,-176,0.0275538,-8224,-9.8101,264,0.187478
162,30,0,0.203671,-224,-0.0300499,-8208,-9.79074,248,0.168387
163,30,1,0.204921,-208,-0.0108487,-8224,-9.8101,280,0.20657
164,30,2,0.20617,-176,0.0275538,-8200,-9.78107,240,0.158841
165,30,3,0.20742,-184,0.0179532,-8184,-9.76171,284,0.211343
166,30,4,0.208669,-192,0.00835254,-8176,-9.75203,284,0.211343
167,30,5,0.209919,-200,-0.00124807,-8248,-9.83914,256,0.177933
168,30,6,0.211168,-192,0.00835254,-8224,-9.8101,172,0.0777023
169,30,7,0.212418,-224,-0.0300499,-8264,-9.85849,248,0.168387
170,31,0,0.213667,-176,0.0275538,-8224,-9.8101,256,0.177933
171,31,1,0.214917,-176,0.0275538,-8216,-9.80042,284,0.211343
172,31,2,0.216166,-184,0.0179532,-8208,-9.79074,268,0.192251
173,31,3,0.217416,-184,0.0179532,-8200,-9.78107,224,0.13975
174,31,4,0.218665,-208,-0.0108487,-8256,-9.84881,240,0.158841
175,31,5,0.219915,-168,0.0371544,-8200,-9.78107,264,0.187478
176,31,6,0.221164,-168,0.0371544,-8200,-9.78107,248,0.168387
177,31,7,0.222414,-208,-0.0108487,-8216,-9.80042,264,0.187478
178,31,8,0.223663,-208,-0.0108487,-8240,-9.82946,248,0.168387
179,31,9,0.224913,-184,0.0179532,-8216,-9.80042,248,0.168387
180,32,0,0.226162,-128,0.0851575,-8200,-9.78107,248,0.168387
181,32,1,0.227412,-200,-0.00124807,-8224,-9.8101,240,0.158841
182,32,2,0.228662,-192,0.00835254,-8200,-9.78107,256,0.177933
183,32,3,0.229911,-208,-0.0108487,-8232,-9.81978,272,0.197024
184,32,4,0.231161,-192,0.00835254,-8192,-9.77139,216,0.130204
185,32,5,0.23241,-208,-0.0108487,-8192,-9.77139,248,0.168387
186,33,0,0.23366,-192,0.00835254,-8184,-9.76171,196,0.10634
187,33,1,0.234909,-184,0.0179532,-8232,-9.81978,184,0.092021
188,33,2,0.236159,-160,0.046755,-8208,-9.79074,240,0.158841
189,33,3,0.237408,-192,0.00835254,-8208,-9.79074,216,0.130204
190,33,4,0.238658,-200,-0.00124807,-8240,-9.82946,216,0.130204
191,33,5,0.239907,-184,0.0179532,-8232,-9.81978,224,0.13975
192,33,6,0.241157,-216,-0.0204493,-8176,-9.75203,296,0.225661
