index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
163,30,3,0.204819,-192,0.00835254,-7768,-9.25844,248,0.168387
164,30,4,0.206068,-176,0.0275538,-7768,-9.25844,200,0.111112
165,30,5,0.207317,-160,0.046755,-7728,-9.21005,240,0.158841
166,30,6,0.208566,-184,0.0179532,-7696,-9.17134,164,0.0681566
167,30,7,0.209815,-164,0.0419547,-7680,-9.15198,248,0.168387
168,31,0,0.211064,-184,0.0179532,-7796,-9.29232,240,0.158841
169,31,1,0.212312,-176,0.0275538,-7776,-9.26812,256,0.177933
170,31,2,0.213561,-192,0.00835254,-7744,-9.22941,192,0.101567
171,31,3,0.21481,-192,0.00835254,-7768,-9.25844,248,0.168387
172,31,4,0.216059,-176,0.0275538,-7768,-9.25844,200,0.111112
173,31,5,0.217308,-160,0.046755,-7728,-9.21005,240,0.158841
174,31,6,0.218557,-184,0.0179532,-7696,-9.17134,164,0.0681566
175,31,7,0.219806,-164,0.0419547,-7680,-9.15198,248,0.168387
176,32,0,0.221055,-200,-0.00124807,-7664,-9.13263,232,0.149295
177,32,1,0.222304,-192,0.00835254,-7652,-9.11811,240,0.158841
178,32,2,0.223553,-184,0.0179532,-7608,-9.06488,224,0.13975
179,32,3,0.224801,-208,-0.0108487,-7592,-9.04552,264,0.187478
180,32,4,0.22605,-140,0.0707565,-7576,-9.02617,240,0.158841
181,32,5,0.227299,-156,0.0515553,-7568,-9.01649,248,0.168387
182,32,6,0.228548,-192,0.00835254,-7528,-8.9681,232,0.149295
183,32,7,0.229797,-168,0.0371544,-7544,-8.98745,308,0.23998
184,33,0,0.231046,-168,0.0371544,-7536,-8.97778,248,0.168387
185,33,1,0.232295,-184,0.0179532,-7496,-8.92939,264,0.187478
186,33,2,0.233544,-168,0.0371544,-7476,-8.90519,208,0.120658
187,33,3,0.234793,-200,-0.00124807,-7484,-8.91487,208,0.120658
188,33,4,0.236042,-176,0.0275538,-7440,-8.86164,216,0.130204
189,33,5,0.23729,-168,0.0371544,-7440,-8.86164,232,0.149295
190,33,6,0.238539,-216,-0.0204493,-7400,-8.81325,232,0.149295
191,33,7,0.239788,-192,0.00835254,-7384,-8.79389,316,0.249526
192,34,0,0.241037,-168,0.0371544,-7384,-8.79389,232,0.149295
193,34,1,0.242286,-148,0.0611559,-7344,-8.7455,248,0.168387
194,34,2,0.243535,-132,0.0803571,-7360,-8.76486,204,0.115885
195,34,3,0.244784,-168,0.0371544,-7328,-8.72614,224,0.13975
