X,CH1,Start,Increment,
Sequence,Volt,-1.200000e-07,2.000000e-10
479,-2.56e+00,
480,-2.60e+00,
481,-2.60e+00,
482,-2.56e+00,
483,-2.56e+00,
484,-2.56e+00,
485,-2.56e+00,
486,-2.56e+00,
487,-2.56e+00,
488,-2.56e+00,
489,-2.56e+00,
490,-2.56e+00,
491,-2.56e+00,
492,-2.52e+00,
493,-2.52e+00,
494,-2.48e+00,
495,-2.48e+00,
496,-2.48e+00,
497,-2.48e+00,
498,-2.48e+00,
499,-2.48e+00,
500,-2.48e+00,
501,-2.48e+00,
502,-2.44e+00,
503,-2.44e+00,
504,-2.40e+00,
505,-2.40e+00,
506,-2.40e+00,
507,-2.40e+00,
508,-2.40e+00,
509,-2.40e+00,
510,-2.36e+00,
511,-2.36e+00,
512,-2.32e+00,
513,-2.32e+00,
514,-2.28e+00,
515,-2.28e+00,
516,-2.24e+00,
517,-2.24e+00,
518,-2.20e+00,
519,-2.20e+00,
520,-2.24e+00,
521,-2.24e+00,
522,-2.20e+00,
523,-2.20e+00,
524,-2.12e+00,
525,-2.12e+00,
526,-2.04e+00,
527,-2.04e+00,
528,-2.00e+00,
529,-2.00e+00,
530,-1.96e+00,
531,-1.96e+00,
532,-1.92e+00,
533,-1.92e+00,
534,-1.88e+00,
535,-1.88e+00,
536,-1.88e+00,
537,-1.88e+00,
538,-1.84e+00,
539,-1.84e+00,
540,-1.80e+00,
541,-1.80e+00,
542,-1.72e+00,
543,-1.72e+00,
544,-1.60e+00,
545,-1.60e+00,
546,-1.56e+00,
547,-1.56e+00,
548,-1.56e+00,
549,-1.56e+00,
550,-1.52e+00,
551,-1.52e+00,
552,-1.44e+00,
553,-1.44e+00,
554,-1.36e+00,
555,-1.36e+00,
556,-1.32e+00,
557,-1.32e+00,
558,-1.28e+00,
559,-1.28e+00,
560,-1.28e+00,
561,-1.28e+00,
562,-1.20e+00,
563,-1.20e+00,
564,-1.12e+00,
565,-1.12e+00,
566,-1.08e+00,
567,-1.08e+00,
568,-1.04e+00,
569,-1.04e+00,
570,-1.00e+00,
571,-1.00e+00,
572,-8.80e-01,
573,-8.80e-01,
574,-8.00e-01,
575,-8.00e-01,
576,-7.20e-01,
577,-7.20e-01,
578,-7.20e-01,
579,-7.20e-01,
580,-6.80e-01,
581,-6.80e-01,
582,-6.00e-01,
583,-6.00e-01,
584,-5.60e-01,
585,-5.60e-01,
586,-4.40e-01,
587,-4.40e-01,
588,-3.60e-01,
589,-3.60e-01,
590,-3.20e-01,
591,-3.20e-01,
592,-2.80e-01,
593,-2.80e-01,
594,-2.00e-01,
595,-2.00e-01,
596,-1.60e-01,
597,-1.60e-01,
598,-8.00e-02,
599,-8.00e-02,
600,-4.00e-02,
601,-4.00e-02,
602,8.00e-02,
603,8.00e-02,
604,1.20e-01,
605,1.20e-01,
606,1.60e-01,
607,1.60e-01,
608,2.40e-01,
609,2.40e-01,
610,2.80e-01,
611,2.80e-01,
612,3.60e-01,
613,3.60e-01,
614,4.00e-01,
615,4.00e-01,
616,4.40e-01,
617,4.40e-01,
618,5.60e-01,
619,5.60e-01,
620,6.00e-01,
621,6.00e-01,
622,6.80e-01,
623,6.80e-01,
624,7.20e-01,
625,7.20e-01,
626,8.40e-01,
627,8.40e-01,
628,8.80e-01,
629,8.80e-01,
630,9.20e-01,
631,9.20e-01,
632,1.00e+00,
633,1.00e+00,
634,1.04e+00,
635,1.04e+00,
636,1.12e+00,
637,1.12e+00,
638,1.12e+00,
639,1.12e+00,
640,1.16e+00,
641,1.16e+00,
642,1.24e+00,
643,1.24e+00,
644,1.32e+00,
645,1.32e+00,
646,1.36e+00,
647,1.36e+00,
648,1.44e+00,
649,1.44e+00,
650,1.48e+00,
651,1.48e+00,
652,1.52e+00,
653,1.52e+00,
654,1.56e+00,
655,1.56e+00,
656,1.60e+00,
657,1.60e+00,
658,1.64e+00,
659,1.64e+00,
660,1.68e+00,
661,1.68e+00,
662,1.72e+00,
663,1.72e+00,
664,1.80e+00,
665,1.80e+00,
666,1.84e+00,
667,1.84e+00,
668,1.88e+00,
669,1.88e+00,
670,1.96e+00,
671,1.96e+00,
672,2.00e+00,
673,2.00e+00,
674,2.00e+00,
675,2.00e+00,
676,2.04e+00,
677,2.04e+00,
678,2.08e+00,
679,2.08e+00,
680,2.08e+00,
681,2.08e+00,
682,2.12e+00,
683,2.12e+00,
684,2.20e+00,
685,2.20e+00,
686,2.24e+00,
687,2.24e+00,
688,2.20e+00,
689,2.20e+00,
690,2.28e+00,
691,2.28e+00,
692,2.32e+00,
693,2.32e+00,
694,2.32e+00,
695,2.32e+00,
696,2.28e+00,
697,2.28e+00,
698,2.32e+00,
699,2.32e+00,
700,2.32e+00,
701,2.32e+00,
702,2.36e+00,
703,2.36e+00,
704,2.44e+00,
705,2.44e+00,
706,2.48e+00,
707,2.48e+00,
708,2.48e+00,
709,2.48e+00,
710,2.48e+00,
711,2.48e+00,
712,2.48e+00,
713,2.48e+00,
714,2.44e+00,
715,2.44e+00,
716,2.44e+00,
717,2.44e+00,
718,2.48e+00,
719,2.48e+00,
720,2.48e+00,
721,2.48e+00,
722,2.48e+00,
723,2.48e+00,
724,2.48e+00,
725,2.48e+00,
726,2.48e+00,
727,2.48e+00,
728,2.48e+00,
729,2.48e+00,
730,2.48e+00,
731,2.48e+00,
732,2.48e+00,
733,2.48e+00,
734,2.44e+00,
735,2.44e+00,
736,2.44e+00,
737,2.44e+00,
738,2.44e+00,
739,2.44e+00,
740,2.44e+00,
741,2.44e+00,
742,2.44e+00,
743,2.44e+00,
744,2.40e+00,
745,2.40e+00,
746,2.40e+00,
747,2.40e+00,
748,2.40e+00,
749,2.40e+00,
750,2.36e+00,
751,2.36e+00,
752,2.32e+00,
753,2.32e+00,
754,2.32e+00,
755,2.32e+00,
756,2.28e+00,
757,2.28e+00,
758,2.28e+00,
759,2.28e+00,
760,2.24e+00,
761,2.24e+00,
762,2.20e+00,
763,2.20e+00,
764,2.20e+00,
765,2.20e+00,
766,2.16e+00,
767,2.16e+00,
768,2.12e+00,
769,2.12e+00,
770,2.08e+00,
771,2.08e+00,
772,2.00e+00,
773,2.00e+00,
774,2.00e+00,
775,2.00e+00,
776,1.96e+00,
777,1.96e+00,
778,1.92e+00,
779,1.92e+00,
780,1.88e+00,
781,1.88e+00,
782,1.84e+00,
783,1.84e+00,
784,1.80e+00,
785,1.80e+00,
786,1.76e+00,
787,1.76e+00,
788,1.72e+00,
