X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.200000e-07,2.000000e-10
233,2.56e+00,1.20e-02,
234,2.56e+00,8.00e-03,
235,2.56e+00,8.00e-03,
236,2.56e+00,8.00e-03,
237,2.56e+00,8.00e-03,
238,2.56e+00,8.00e-03,
239,2.56e+00,8.00e-03,
240,2.56e+00,8.00e-03,
241,2.56e+00,8.00e-03,
242,2.52e+00,8.00e-03,
243,2.52e+00,8.00e-03,
244,2.48e+00,8.00e-03,
245,2.48e+00,8.00e-03,
246,2.48e+00,4.00e-03,
247,2.48e+00,4.00e-03,
248,2.44e+00,4.00e-03,
249,2.44e+00,4.00e-03,
250,2.44e+00,0.00e+00,
251,2.44e+00,0.00e+00,
252,2.44e+00,4.00e-03,
253,2.44e+00,4.00e-03,
254,2.44e+00,8.00e-03,
255,2.44e+00,8.00e-03,
256,2.44e+00,8.00e-03,
257,2.44e+00,8.00e-03,
258,2.36e+00,4.00e-03,
259,2.36e+00,4.00e-03,
260,2.36e+00,4.00e-03,
261,2.36e+00,4.00e-03,
262,2.32e+00,4.00e-03,
263,2.32e+00,4.00e-03,
264,2.24e+00,8.00e-03,
265,2.24e+00,8.00e-03,
266,2.20e+00,8.00e-03,
267,2.20e+00,8.00e-03,
268,2.16e+00,4.00e-03,
269,2.16e+00,4.00e-03,
270,2.16e+00,8.00e-03,
271,2.16e+00,8.00e-03,
272,2.16e+00,4.00e-03,
273,2.16e+00,4.00e-03,
274,2.12e+00,8.00e-03,
275,2.12e+00,8.00e-03,
276,2.12e+00,1.20e-02,
277,2.12e+00,1.20e-02,
278,2.04e+00,8.00e-03,
279,2.04e+00,8.00e-03,
280,2.00e+00,8.00e-03,
281,2.00e+00,8.00e-03,
282,1.96e+00,4.00e-03,
283,1.96e+00,4.00e-03,
284,1.88e+00,4.00e-03,
285,1.88e+00,4.00e-03,
286,1.88e+00,4.00e-03,
287,1.88e+00,4.00e-03,
288,1.84e+00,4.00e-03,
289,1.84e+00,4.00e-03,
290,1.80e+00,0.00e+00,
291,1.80e+00,0.00e+00,
292,1.76e+00,8.00e-03,
293,1.76e+00,8.00e-03,
294,1.72e+00,4.00e-03,
295,1.72e+00,4.00e-03,
296,1.68e+00,8.00e-03,
297,1.68e+00,8.00e-03,
298,1.60e+00,8.00e-03,
299,1.60e+00,8.00e-03,
300,1.56e+00,1.20e-02,
301,1.56e+00,1.20e-02,
302,1.52e+00,8.00e-03,
303,1.52e+00,8.00e-03,
304,1.44e+00,4.00e-03,
305,1.44e+00,4.00e-03,
306,1.36e+00,4.00e-03,
307,1.36e+00,4.00e-03,
308,1.28e+00,8.00e-03,
309,1.28e+00,8.00e-03,
310,1.24e+00,8.00e-03,
311,1.24e+00,8.00e-03,
312,1.20e+00,4.00e-03,
313,1.20e+00,4.00e-03,
314,1.12e+00,4.00e-03,
315,1.12e+00,4.00e-03,
316,1.04e+00,4.00e-03,
317,1.04e+00,4.00e-03,
318,1.04e+00,8.00e-03,
319,1.04e+00,8.00e-03,
320,1.00e+00,4.00e-03,
321,1.00e+00,4.00e-03,
322,9.60e-01,4.00e-03,
323,9.60e-01,4.00e-03,
324,9.20e-01,8.00e-03,
325,9.20e-01,8.00e-03,
326,8.40e-01,0.00e+00,
327,8.40e-01,0.00e+00,
328,7.60e-01,4.00e-03,
329,7.60e-01,4.00e-03,
330,6.80e-01,4.00e-03,
331,6.80e-01,4.00e-03,
332,6.40e-01,8.00e-03,
333,6.40e-01,8.00e-03,
334,5.60e-01,4.00e-03,
335,5.60e-01,4.00e-03,
336,5.20e-01,4.00e-03,
337,5.20e-01,4.00e-03,
338,4.40e-01,4.00e-03,
339,4.40e-01,4.00e-03,
340,3.60e-01,8.00e-03,
341,3.60e-01,8.00e-03,
342,3.20e-01,1.20e-02,
343,3.20e-01,1.20e-02,
344,2.80e-01,8.00e-03,
345,2.80e-01,8.00e-03,
346,2.00e-01,8.00e-03,
347,2.00e-01,8.00e-03,
348,8.00e-02,8.00e-03,
349,8.00e-02,8.00e-03,
350,4.00e-02,8.00e-03,
351,4.00e-02,8.00e-03,
352,-4.00e-02,8.00e-03,
353,-4.00e-02,8.00e-03,
354,-8.00e-02,4.00e-03,
355,-8.00e-02,4.00e-03,
356,-1.60e-01,8.00e-03,
357,-1.60e-01,8.00e-03,
358,-2.40e-01,4.00e-03,
359,-2.40e-01,4.00e-03,
360,-2.80e-01,8.00e-03,
361,-2.80e-01,8.00e-03,
362,-3.20e-01,4.00e-03,
363,-3.20e-01,4.00e-03,
364,-4.00e-01,8.00e-03,
365,-4.00e-01,8.00e-03,
366,-4.00e-01,4.00e-03,
367,-4.00e-01,4.00e-03,
368,-5.20e-01,8.00e-03,
369,-5.20e-01,8.00e-03,
370,-5.60e-01,4.00e-03,
371,-5.60e-01,4.00e-03,
372,-6.40e-01,8.00e-03,
373,-6.40e-01,8.00e-03,
374,-7.20e-01,8.00e-03,
375,-7.20e-01,8.00e-03,
376,-8.00e-01,8.00e-03,
377,-8.00e-01,8.00e-03,
378,-8.80e-01,8.00e-03,
379,-8.80e-01,8.00e-03,
380,-9.20e-01,8.00e-03,
381,-9.20e-01,8.00e-03,
382,-9.60e-01,8.00e-03,
383,-9.60e-01,8.00e-03,
384,-1.00e+00,8.00e-03,
385,-1.00e+00,8.00e-03,
386,-1.04e+00,8.00e-03,
387,-1.04e+00,8.00e-03,
388,-1.16e+00,4.00e-03,
389,-1.16e+00,4.00e-03,
390,-1.16e+00,8.00e-03,
391,-1.16e+00,8.00e-03,
392,-1.24e+00,8.00e-03,
393,-1.24e+00,8.00e-03,
394,-1.28e+00,8.00e-03,
395,-1.28e+00,8.00e-03,
396,-1.32e+00,8.00e-03,
397,-1.32e+00,8.00e-03,
398,-1.44e+00,4.00e-03,
399,-1.44e+00,4.00e-03,
400,-1.48e+00,4.00e-03,
401,-1.48e+00,4.00e-03,
402,-1.52e+00,4.00e-03,
403,-1.52e+00,4.00e-03,
404,-1.56e+00,4.00e-03,
405,-1.56e+00,4.00e-03,
406,-1.60e+00,4.00e-03,
